F1,TS222,TS223,TS224,TS225,TS226,TS227,TS228,TS230,TS231,TS232,TS233,TS234,TS235,TS236,TS237,TS239,TS240,TS241,TS242,TS243,TS244,TS245,TS246,TS247
cg17170262,0.53881897,0.435599294,0.515238017,0.516080406,0.432925797,0.55170255,0.513859062,0.51549553,0.445575997,0.427544356,0.455312143,0.517909812,0.405517162,0.417758238,0.459468252,0.454308447,0.447977614,0.399355577,0.506930653,0.416878849,0.542899788,0.411676492,0.490545045,0.49781364
cg17243044,0.353102434,0.348247967,0.348436737,0.358583725,0.366426467,0.359269807,0.378269542,0.355992,0.365844241,0.380315003,0.355572531,0.34942088,0.378495715,0.352124167,0.367645497,0.368179133,0.360328879,0.371001849,0.371803854,0.377729202,0.368805567,0.37633887,0.371426898,0.355064615
cg17260706,0.399832382,0.440276229,0.409227258,0.415735841,0.384952405,0.416726674,0.388877557,0.405054641,0.416575727,0.413153977,0.392420753,0.422580953,0.41272746,0.448636304,0.437376791,0.436602959,0.41060306,0.437088273,0.415472045,0.437051394,0.423678728,0.430177913,0.392874212,0.425926383
cg17278401,0.417024987,0.448360321,0.449784938,0.411148945,0.399666562,0.413908926,0.412449945,0.486032034,0.490024243,0.457706978,0.463920875,0.444630787,0.405536496,0.426188398,0.419551703,0.491436623,0.468737914,0.456000727,0.404788167,0.49776394,0.446240434,0.468982522,0.443864811,0.478921957
cg17322655,0.501453072,0.500443672,0.566035965,0.53403334,0.540776722,0.586707734,0.519719122,0.526607038,0.495327242,0.532836464,0.563287723,0.548584147,0.559372603,0.533691714,0.513892311,0.538817793,0.500452763,0.473514705,0.564813632,0.466222318,0.581275297,0.490473801,0.48405593,0.531333593
cg17327171,0.495689643,0.461952976,0.479680513,0.468320705,0.467620684,0.478524473,0.473773507,0.472653319,0.50164258,0.448404365,0.457354759,0.439801243,0.451995518,0.505056371,0.48853717,0.479881356,0.511168721,0.509789651,0.429764645,0.504937899,0.4977041,0.475198109,0.466948554,0.481082805
cg17329648,0.360956386,0.371076498,0.298786052,0.310784551,0.289454705,0.19719292,0.304593867,0.36158502,0.397107099,0.341449937,0.234182799,0.311593905,0.211149181,0.360962295,0.320472134,0.337406038,0.387805888,0.365161685,0.30358732,0.480806709,0.256676164,0.404703094,0.383693723,0.293383637
cg17332306,0.186305745,0.229150235,0.167913253,0.204346634,0.18362119,0.167455344,0.168336589,0.194441114,0.200681562,0.224377517,0.196263752,0.23476555,0.186060445,0.212021616,0.230860589,0.214016585,0.208709386,0.231421632,0.194645149,0.222259289,0.177206151,0.217799391,0.237144802,0.226044557
cg17338146,0.578422309,0.570704255,0.671814671,0.636923633,0.621445795,0.690924924,0.640172967,0.648887772,0.601064635,0.599459295,0.651329183,0.641750155,0.627626223,0.584769213,0.581554121,0.60991093,0.597180927,0.588343768,0.664638298,0.600672215,0.629260545,0.574283219,0.599892311,0.567373238
cg17434008,0.46536134,0.471622445,0.4099275,0.467764544,0.441121523,0.373691679,0.430123048,0.426191256,0.471623757,0.45471716,0.389642485,0.413231953,0.414796019,0.468270384,0.493312842,0.441153945,0.468709994,0.504027336,0.414321635,0.531362057,0.409435114,0.511764278,0.478559336,0.47237208
cg17476271,0.260052151,0.259180555,0.239128988,0.284003126,0.229029378,0.257949261,0.252769904,0.257657765,0.277211427,0.266937245,0.241234904,0.299399339,0.274945292,0.28497499,0.299237583,0.271482073,0.241991705,0.273709182,0.281089067,0.294643141,0.259887243,0.303371791,0.289628003,0.293284029
cg17478979,0.235102417,0.234703144,0.205610661,0.164027635,0.199373978,0.149534054,0.2400539,0.175400443,0.196147163,0.18957358,0.133611187,0.192785518,0.174163135,0.279065304,0.273543976,0.234194155,0.221690236,0.30768977,0.251295934,0.26232569,0.222769211,0.301774124,0.209536768,0.173364095
cg17511472,0.590584446,0.620729165,0.601955813,0.620547825,0.572596829,0.573276643,0.636869447,0.642456221,0.609850839,0.716931997,0.642446007,0.619942317,0.631225085,0.74718756,0.670938406,0.747879039,0.723662486,0.763930364,0.542673598,0.69183863,0.605721227,0.707927213,0.624756723,0.628317721
cg17516247,0.534340567,0.568239283,0.626802629,0.57429304,0.573608128,0.59069415,0.630275818,0.609037571,0.603417642,0.590910622,0.596693054,0.600022479,0.555250051,0.509164104,0.552147672,0.595009775,0.551905707,0.593957165,0.581322817,0.520318111,0.581668053,0.519564037,0.625871739,0.584947794
cg17580045,0.102660443,0.106790592,0.119095255,0.116569893,0.120120339,0.121083627,0.131222431,0.126442513,0.105649255,0.115055513,0.119960144,0.100075308,0.109513894,0.172112909,0.129452822,0.12011805,0.125595212,0.1354315,0.096501118,0.130994725,0.111668494,0.114298882,0.116461946,0.117156967
cg17611742,0.421700033,0.429417117,0.464106062,0.443342498,0.453311668,0.509170107,0.442122459,0.440341142,0.423773123,0.432808048,0.500924151,0.431479728,0.454017662,0.394486732,0.415975114,0.454829016,0.386476349,0.395165671,0.473511751,0.37135981,0.497184325,0.393975262,0.42367807,0.46764244
cg17627559,0.151904375,0.192041073,0.103931913,0.1004944,0.122463649,0.083376411,0.125265733,0.107918131,0.092306319,0.173387927,0.154870749,0.141337608,0.13940676,0.13672821,0.176741585,0.184340556,0.143897952,0.081000739,0.105931471,0.190926076,0.105589014,0.128634409,0.107407933,0.13420544
cg17638468,0.042160021,0.049453046,0.04837055,0.039647747,0.039333277,0.046770255,0.042616947,0.04024763,0.047614631,0.043238377,0.049327951,0.052280762,0.043823354,0.074479295,0.060421583,0.054316569,0.059667913,0.042308638,0.0525688,0.059596189,0.039319859,0.060825101,0.043907413,0.037091776
cg17654050,0.479988848,0.471239631,0.462627246,0.46415449,0.497862144,0.454452201,0.447907188,0.468892994,0.466667789,0.476040065,0.457442502,0.492779956,0.458780277,0.541216559,0.521747381,0.456983371,0.519931842,0.474340068,0.460310059,0.527206982,0.438338498,0.533321013,0.488202997,0.435585527
cg17675492,0.300269847,0.284207882,0.291951537,0.31535408,0.262690036,0.280730566,0.293017415,0.337175631,0.303208081,0.289545023,0.33101857,0.314311168,0.293953442,0.307302798,0.327789788,0.310461256,0.312722747,0.295140718,0.303037605,0.313343732,0.315774244,0.332144914,0.331659274,0.315437039
cg17707057,0.171055339,0.216503033,0.117356446,0.185144839,0.167304153,0.127072783,0.126948818,0.094208914,0.099711727,0.263848521,0.125850172,0.110865269,0.129748248,0.103797664,0.165703248,0.156042287,0.098958301,0.09421039,0.102098343,0.153224546,0.147950342,0.127147954,0.119708285,0.168292197
cg17714703,0.190299062,0.205034451,0.177316495,0.159072338,0.143405076,0.165384436,0.195961439,0.180033328,0.160842877,0.212784436,0.178265988,0.189058987,0.218677034,0.20558698,0.16700964,0.185501913,0.152241302,0.140956836,0.208892604,0.185623466,0.206589413,0.167542353,0.178908717,0.192013795
cg17715243,0.152599363,0.173957383,0.22249249,0.18220959,0.160220264,0.213201738,0.267897376,0.143039108,0.187777303,0.195475044,0.226493331,0.233894033,0.192051494,0.162407222,0.243416954,0.206906157,0.246616462,0.163857713,0.15220685,0.190520622,0.256720318,0.184029065,0.147636281,0.174349213
cg17738213,0.11532815,0.100890672,0.092800619,0.098139436,0.078735276,0.077718156,0.086048031,0.115906234,0.078494572,0.094919258,0.074500645,0.10313911,0.102160918,0.163105308,0.119517323,0.137663638,0.095168969,0.09525375,0.071614548,0.108746061,0.082450252,0.150868872,0.087500478,0.12517368
cg17766305,0.24979291,0.240891236,0.185811237,0.195659233,0.225082674,0.207153773,0.133525805,0.164029182,0.195478109,0.214789362,0.185461993,0.183154938,0.255084348,0.390561134,0.309798359,0.247736791,0.298098639,0.196287315,0.186059148,0.279787682,0.158271879,0.341321878,0.186449657,0.22885285
cg17775490,0.170166361,0.149387267,0.162872765,0.157367209,0.147102612,0.149272659,0.112609417,0.176543229,0.134420387,0.171559286,0.133590679,0.185559968,0.192242995,0.301784399,0.241242218,0.209913785,0.214375498,0.195547365,0.147426878,0.235613181,0.147298268,0.251332703,0.144700085,0.223545786
cg17779658,0.433235876,0.519256283,0.465681187,0.470450051,0.472938424,0.415351665,0.455232838,0.46963472,0.516466814,0.460111392,0.431529011,0.525422952,0.452991576,0.508794701,0.471290951,0.474734577,0.513736334,0.477682529,0.442135615,0.530723282,0.439952583,0.533035296,0.477580341,0.463825001
cg17796323,0.295546605,0.353853399,0.400813467,0.343848562,0.396118378,0.320582923,0.419087086,0.349778348,0.399942188,0.352057298,0.310292231,0.411881905,0.361598788,0.418373378,0.30655476,0.40325833,0.377993167,0.355821213,0.335433987,0.330853103,0.283582047,0.353664159,0.342012273,0.300923432
cg17801864,0.238554852,0.249271744,0.226385391,0.232501967,0.232489147,0.222409933,0.201545543,0.221112038,0.236759532,0.244064738,0.204363321,0.261968165,0.23237431,0.321560787,0.285703664,0.259919396,0.261463118,0.248793652,0.222774546,0.271935593,0.222981771,0.30006818,0.236656286,0.257372426
cg17820065,0.511476239,0.492707748,0.479088361,0.489208018,0.461138053,0.481234935,0.490903883,0.514111149,0.521758983,0.51204278,0.449094769,0.483431727,0.463626748,0.46773949,0.470224993,0.506662086,0.484758747,0.516344662,0.48642552,0.537699154,0.476430398,0.50517688,0.498353563,0.511211315
cg17824540,0.543091487,0.572056259,0.639830171,0.557820521,0.544701039,0.651901262,0.588500948,0.585301613,0.533968407,0.52741467,0.640525565,0.629893103,0.626978479,0.504714376,0.524928507,0.605479207,0.527618888,0.50530919,0.612064532,0.495835866,0.618341994,0.50095542,0.538962377,0.574290978
cg17854066,0.167885478,0.170113475,0.131935899,0.146469116,0.152844791,0.130895152,0.185408515,0.153791182,0.148088006,0.194687171,0.146449224,0.149553611,0.164051148,0.150760082,0.162341351,0.167404172,0.146556467,0.181470444,0.169796528,0.190645871,0.156466285,0.170993891,0.158208324,0.14388479
cg17885791,0.483897941,0.517666432,0.494123418,0.467996229,0.492915566,0.456627818,0.512492363,0.489185907,0.513626122,0.497229697,0.468732381,0.49234344,0.486139497,0.487912883,0.477627066,0.513416201,0.506089731,0.547393873,0.528031615,0.50818138,0.486446392,0.539094602,0.494582658,0.453971753
cg17894755,0.168895224,0.162607521,0.165346181,0.155567857,0.154007924,0.158404004,0.137652786,0.165062565,0.165632658,0.191488931,0.158241292,0.172014581,0.192550145,0.231629284,0.196191365,0.200208208,0.20388746,0.177918335,0.161653704,0.188577201,0.155893377,0.215330496,0.156813959,0.169224398
cg17950169,0.219686506,0.216802137,0.197142573,0.215213332,0.204953916,0.203437598,0.227702866,0.199098662,0.213602498,0.21353546,0.205904136,0.232257817,0.240801676,0.252351202,0.212289631,0.236013421,0.221590291,0.204746773,0.21283737,0.22609666,0.205130379,0.231158064,0.196084371,0.191407363
cg17950348,0.451229367,0.419077798,0.357994721,0.390088205,0.366035775,0.330127443,0.391222624,0.38287075,0.459776176,0.441700658,0.328883273,0.353021809,0.350547756,0.331976336,0.38617468,0.396668899,0.381199012,0.441200782,0.371378368,0.468869224,0.337974272,0.44060758,0.413325054,0.385552601
cg17966344,0.111448417,0.100080693,0.075514694,0.081737893,0.110929478,0.07519894,0.094521937,0.086096826,0.083782916,0.123854142,0.102735667,0.100671734,0.10120879,0.162201544,0.114253348,0.104726854,0.099984629,0.078573661,0.070605842,0.136672106,0.086126278,0.131872148,0.097222178,0.113878284
cg17980786,0.532440493,0.485550322,0.553073831,0.468528584,0.489087589,0.5294409,0.519663371,0.534502477,0.499946737,0.481408392,0.519405199,0.499262887,0.534989041,0.53778167,0.486846424,0.535048856,0.504891629,0.487174624,0.535237572,0.500491545,0.5317745,0.501449172,0.491031034,0.534251237
cg17988310,0.158848991,0.176133554,0.162196185,0.13271741,0.125286869,0.137522679,0.11680782,0.145465516,0.12509658,0.141009214,0.157610835,0.151721922,0.152816122,0.247193536,0.208515721,0.180583368,0.179085991,0.130383314,0.159577,0.194257832,0.192376068,0.209429015,0.123314647,0.188411236
cg18013356,0.568128726,0.584395878,0.568636959,0.516412364,0.530628418,0.528486376,0.52282379,0.542725959,0.633417913,0.585408892,0.501427248,0.536856159,0.548355939,0.615823133,0.581789188,0.56864701,0.58567887,0.566288351,0.551444217,0.615100019,0.533084874,0.59440425,0.551603652,0.625816522
cg18101488,0.331383819,0.322900496,0.321405873,0.326786609,0.338831113,0.352777863,0.307870564,0.326921639,0.329255595,0.322550274,0.34114054,0.315582644,0.314466111,0.330418687,0.35276463,0.329568687,0.331968206,0.338113624,0.345860636,0.301003487,0.337937484,0.339738643,0.300493849,0.330442477
cg18105842,0.372787701,0.375891956,0.405261756,0.352365197,0.345574186,0.367242216,0.38300926,0.381964355,0.40528462,0.373664833,0.358130419,0.364042759,0.359932643,0.428974358,0.376087421,0.388427246,0.37699964,0.406222088,0.340865443,0.416123385,0.358296038,0.40330863,0.379220739,0.387949713
cg18109838,0.104780226,0.083954694,0.102908179,0.078260684,0.098931338,0.083394736,0.074435717,0.097896781,0.103306888,0.093544113,0.074173085,0.085592387,0.068499761,0.128452777,0.090577437,0.103792186,0.099395485,0.112104622,0.080942249,0.123287116,0.09125126,0.090317105,0.074364192,0.120624572
cg18132851,0.24927285,0.20032616,0.217249592,0.212568194,0.187500154,0.18096175,0.196593606,0.252909017,0.232310102,0.206232262,0.156003732,0.226675541,0.181341048,0.211166958,0.234738742,0.238310176,0.1882834,0.224842096,0.188302416,0.282536117,0.190077255,0.282734393,0.273496205,0.2644116
cg18222865,0.504569342,0.487083379,0.469487286,0.508938695,0.493266658,0.510179198,0.482377781,0.537902306,0.516354347,0.517450784,0.495756904,0.45119152,0.471512983,0.553976156,0.513770228,0.530709088,0.501559626,0.509497202,0.527435178,0.538156819,0.53235126,0.540831095,0.490704872,0.501768166
cg18263166,0.307073563,0.277440961,0.237123139,0.256811648,0.214587714,0.250993857,0.308609486,0.271034877,0.279506511,0.273564899,0.280849402,0.269842756,0.225198675,0.254570909,0.226202108,0.266711181,0.256763128,0.212416178,0.242990968,0.230852016,0.287364572,0.228938461,0.20764944,0.240259794
cg18275316,0.133845403,0.105175002,0.102135382,0.123419244,0.099297442,0.118930027,0.130497925,0.115142117,0.101597066,0.106580782,0.094606173,0.106592447,0.124685369,0.151971482,0.128785375,0.12768936,0.115987885,0.133833825,0.105559384,0.137220299,0.129010223,0.127710349,0.103675125,0.106357615
cg18293662,0.110317982,0.096302062,0.112515977,0.116467914,0.079741743,0.105725142,0.107204113,0.120339267,0.105034757,0.102401578,0.118487413,0.119777306,0.09328102,0.153042349,0.10559911,0.112589398,0.118467387,0.104165203,0.106809051,0.120517069,0.117695022,0.126188954,0.103181699,0.100000921
cg18304305,0.178908064,0.135960471,0.164232168,0.11487898,0.131548192,0.115316265,0.170789164,0.169307609,0.152289945,0.13049916,0.115218494,0.165042796,0.103078754,0.18067313,0.172609819,0.170736309,0.167131097,0.139502763,0.112125072,0.186939755,0.144385868,0.148092727,0.159311049,0.114066771
cg18320356,0.108118937,0.099863521,0.086467426,0.100681697,0.097608406,0.090434009,0.124164298,0.086568941,0.087031775,0.143188851,0.097354228,0.108391717,0.083956171,0.078606889,0.087590584,0.109195244,0.077572986,0.070801068,0.078059329,0.13134554,0.128665721,0.089721579,0.086762442,0.110232548
cg18336453,0.458767,0.497090896,0.481125134,0.452994229,0.456710237,0.442674392,0.438415416,0.45189641,0.447497709,0.445499471,0.494484345,0.444275722,0.497657192,0.44200051,0.433771152,0.477939514,0.443040731,0.468939699,0.505635995,0.465900251,0.492159832,0.507439707,0.451277818,0.487295788
cg18340445,0.169792718,0.21143861,0.160151481,0.179090156,0.164387517,0.132062486,0.132544643,0.158513908,0.169536789,0.161438395,0.172226677,0.243471764,0.20343062,0.245470699,0.230511062,0.198919598,0.231021078,0.16265273,0.133700525,0.24430461,0.155315088,0.262768731,0.215700254,0.208816015
cg18353345,0.126765619,0.135920674,0.106251988,0.099923618,0.136722701,0.117000897,0.107920981,0.118050885,0.115569498,0.130532028,0.103391874,0.125567655,0.132164012,0.196802228,0.158812262,0.127690296,0.15167071,0.116272244,0.110312915,0.154624365,0.094286618,0.175362488,0.11531135,0.138173875
cg18376497,0.526319131,0.528524949,0.445118957,0.518013454,0.509864362,0.407725789,0.499859264,0.535509653,0.584794548,0.514789922,0.423771108,0.498125377,0.412373115,0.566866957,0.483620491,0.513595169,0.564336361,0.591808998,0.4415028,0.613041446,0.451787714,0.600676778,0.543130273,0.456944431
cg18390959,0.451034445,0.429849872,0.428592863,0.446858103,0.416166524,0.427663661,0.417776629,0.448011838,0.457548812,0.428933634,0.412281147,0.441274485,0.391440545,0.406129401,0.442021099,0.4350853,0.436052523,0.449891105,0.46343976,0.493880173,0.425790806,0.470396989,0.467054717,0.421353677
cg18394567,0.485798987,0.607034956,0.546568658,0.476973003,0.545277427,0.494268318,0.541254755,0.566666521,0.544265308,0.485050822,0.524848081,0.528626315,0.556386463,0.563118374,0.496482151,0.560369352,0.543296986,0.553244661,0.53328811,0.577680493,0.594986513,0.506780133,0.533843032,0.560148633
cg18398753,0.111688553,0.096560216,0.092184326,0.101813664,0.112050457,0.121360081,0.110762325,0.095868871,0.081880188,0.101932513,0.086747547,0.0885925,0.10288625,0.09168713,0.092264768,0.101919083,0.094817449,0.076173557,0.081525166,0.079071721,0.098492608,0.100117491,0.082877735,0.08557809
cg18411108,0.176012466,0.172225137,0.251341144,0.158668426,0.226211581,0.168336042,0.268500351,0.199698388,0.161796388,0.180629289,0.202349818,0.15994209,0.176944471,0.192287879,0.196814185,0.23940926,0.180404293,0.2064842,0.171996868,0.171829245,0.195748886,0.174720244,0.217152227,0.198061936
cg18427856,0.154588609,0.123352494,0.132018349,0.183660579,0.187144903,0.156201339,0.152860549,0.138555001,0.116001402,0.189496345,0.150597204,0.139541551,0.176482987,0.153337553,0.161728065,0.166066128,0.124724458,0.13384315,0.158462851,0.138299107,0.187198134,0.163130995,0.171552099,0.173218079
cg18428006,0.49085669,0.486846682,0.532139515,0.50373537,0.506850911,0.540038381,0.486828505,0.490929169,0.45824842,0.48972775,0.539944019,0.524762963,0.527714956,0.483188308,0.482085518,0.525451608,0.473460546,0.474589505,0.543493234,0.435332677,0.548783586,0.461447566,0.466800362,0.519702266
